date,state,gapfilled_ntl,ntl_variability,lunar_irradiance,quality_score,total_passed,peak_birds,peak_direction,peak_speed_mph,peak_altitude_ft,day_of_year,month,year,season,peak_speed_missing,peak_altitude_missing
2023-10-26,VT,66.51251203677818,0.0330855348072201,0.6287524841401645,0.999984468673314,102400.0,195600.0,SW,10.0,2100.0,299,10,2023,fall,0,0
2023-10-27,VT,89.04894364790925,0.2664957620549087,0.5712282786293511,0.9956778536594024,35700.0,40700.0,Low activity,-1.0,-1.0,300,10,2023,fall,1,1
2023-10-28,VT,125.1909359177461,1.283320415248284,0.4834733488019555,0.972161206295956,4999100.0,2857500.0,SSW,32.0,1800.0,301,10,2023,fall,0,0
2023-10-29,VT,133.1391012243123,1.0345266087769027,0.6132906944376718,0.9993543405620564,18400.0,140700.0,SW,13.0,1500.0,302,10,2023,fall,0,0
2023-10-30,VT,88.34527426104168,0.0506116247062014,0.6396599811913013,0.9976592071923356,145300.0,118500.0,S,24.0,1500.0,303,10,2023,fall,0,0
2023-10-31,VT,63.89384116334072,0.0240406405266211,0.4396439302427919,0.9851365203615692,522200.0,441900.0,SSW,22.0,2300.0,304,10,2023,fall,0,0
2023-11-01,VT,0.0,0.0,0.0,1.0,159100.0,131600.0,S,22.0,2100.0,305,11,2023,fall,0,0
2023-11-02,VT,0.0,0.0,0.0,1.0,1000.0,10800.0,Low activity,-1.0,-1.0,306,11,2023,fall,1,1
2023-11-03,VT,23.718746311309907,0.1890020325252087,0.6326092039481884,0.9993077465819986,900.0,49000.0,ESE,7.0,3700.0,307,11,2023,fall,0,0
2023-11-04,VT,16.599999999999994,7.105427357601002e-15,0.6353528882825319,0.9998269366454996,92800.0,125100.0,SSE,10.0,800.0,308,11,2023,fall,0,0
2023-11-05,VT,11.599999999999998,3.552713678800501e-15,0.6315995452727019,0.9999467497370768,1100700.0,629000.0,SSW,30.0,1800.0,309,11,2023,fall,0,0
2023-11-06,VT,7.799999999999997,3.552713678800501e-15,0.6828638550905628,0.9974750500330596,700.0,58700.0,WSW,8.0,2100.0,310,11,2023,fall,0,0
2023-11-07,VT,4.997183061091365,0.016545656410327,0.631358883563635,0.9932239040430262,86000.0,65800.0,SE,19.0,1300.0,311,11,2023,fall,0,0
2023-11-08,VT,0.6078317824194257,0.4971605218708254,0.6952432991820515,0.9933459358955584,111800.0,106800.0,SSW,28.0,2500.0,312,11,2023,fall,0,0
2023-11-09,VT,0.5,0.0,0.6399251018199555,0.9996649670957748,8900.0,24400.0,Low activity,-1.0,-1.0,313,11,2023,fall,1,1
2023-11-10,VT,0.5,0.0,0.6861495640096165,0.998338148044606,48500.0,162400.0,SE,18.0,2200.0,314,11,2023,fall,0,0
2023-11-11,VT,0.5,0.0,0.6518562183739844,0.9992012460561523,148100.0,118100.0,S,23.0,2300.0,315,11,2023,fall,0,0
2023-11-12,VT,0.5,0.0,0.656214925835088,0.999846905494096,82100.0,58900.0,SSW,22.0,1800.0,316,11,2023,fall,0,0
2023-11-13,VT,0.5,0.0,0.8309676482607237,0.9992012460561523,5900.0,41400.0,Low activity,-1.0,-1.0,317,11,2023,fall,1,1
2023-11-14,VT,0.5,0.0,0.7397444172591554,0.9980386153156632,35000.0,42300.0,Low activity,-1.0,-1.0,318,11,2023,fall,1,1
2024-03-01,VT,26.203796743746416,0.0387850774846833,0.6676644228899858,0.9963368256630768,16300.0,31100.0,Low activity,-1.0,-1.0,61,3,2024,spring,1,1
2024-03-02,VT,19.5,0.0,0.7611784021001108,0.9974151434872708,900.0,50100.0,NNE,13.0,2800.0,62,3,2024,spring,0,0
2024-03-03,VT,6.825403037927499,6.689327992328597,0.7013755709966942,0.9505837560072952,3300.0,18200.0,Low activity,-1.0,-1.0,63,3,2024,spring,1,1
2024-03-04,VT,3.274828600716216,4.088865114301276,0.8132593232932291,0.9906079848769254,22000.0,39300.0,Low activity,-1.0,-1.0,64,3,2024,spring,1,1
2024-03-05,VT,0.5,0.0,0.6964293179620259,0.9976547696704252,4800.0,30100.0,Low activity,-1.0,-1.0,65,3,2024,spring,1,1
2024-03-06,VT,0.5,0.0,0.6483638600272755,0.9954892589782164,100.0,77800.0,NNE,4.0,2000.0,66,3,2024,spring,0,0
2024-03-07,VT,0.5,0.0,0.6437987171618564,1.0,300.0,11700.0,Low activity,-1.0,-1.0,67,3,2024,spring,1,1
2024-03-08,VT,0.5,0.0,0.7602079944317313,0.9997537175339803,96100.0,68000.0,NNE,30.0,1700.0,68,3,2024,spring,0,0
2024-03-09,VT,0.5,0.0,0.7823254778529484,0.99916130835896,3100.0,21900.0,Low activity,-1.0,-1.0,69,3,2024,spring,1,1
2024-03-10,VT,0.5,0.0,0.6758842108235954,0.9994564035659924,400.0,304700.0,NE,13.0,3600.0,70,3,2024,spring,0,0
2024-03-11,VT,0.5,0.0,0.741803061505268,0.9989704949168186,400.0,3100.0,Low activity,-1.0,-1.0,71,3,2024,spring,1,1
2024-03-12,VT,0.5,0.0,0.8840296712075971,0.9990925267693508,4700.0,30200.0,Low activity,-1.0,-1.0,72,3,2024,spring,1,1
2024-03-13,VT,0.5,0.0,0.7210114246502681,0.9993765281716078,94200.0,93700.0,NNE,19.0,1400.0,73,3,2024,spring,0,0
2024-03-14,VT,0.5,0.0,0.6939352337832617,0.9978211767420602,19000.0,244000.0,NE,5.0,2000.0,74,3,2024,spring,0,0
2024-03-15,VT,0.5,0.0,0.6823861906337191,0.999964499824718,15200.0,65500.0,NNE,14.0,2200.0,75,3,2024,spring,0,0
2024-03-16,VT,1.8873157873717,3.2497995311179646,0.9090649031362424,0.9944397850464386,150600.0,1255900.0,NNE,27.0,5000.0,76,3,2024,spring,0,0
2024-03-17,VT,0.5,0.0,0.6872191235216731,1.0,29500.0,36700.0,Low activity,-1.0,-1.0,77,3,2024,spring,1,1
2024-03-18,VT,20.1,0.0,0.6971215723960449,0.9964167010574614,2500.0,47300.0,Low activity,-1.0,-1.0,78,3,2024,spring,1,1
2024-03-19,VT,26.73927561892336,0.1227892007395657,0.6640122754672975,0.9986776184707412,11200.0,63900.0,NW,5.0,3700.0,79,3,2024,spring,0,0
2024-03-20,VT,34.6685539447351,0.107532774466799,0.6746172700912889,0.9979831462917848,800.0,16400.0,Low activity,-1.0,-1.0,80,3,2024,spring,1,1
2024-03-21,VT,44.68374801975585,0.2605030964503502,0.7080089546021485,0.9608122440104548,400.0,3000.0,Low activity,-1.0,-1.0,81,3,2024,spring,1,1
2024-03-22,VT,56.5950907695107,0.1168419075370811,0.5550338758122684,0.99194589773287,300.0,8400.0,Low activity,-1.0,-1.0,82,3,2024,spring,1,1
2024-03-23,VT,71.29999999999998,1.4210854715202004e-14,0.687219822864813,1.0,100.0,14000.0,Low activity,-1.0,-1.0,83,3,2024,spring,1,1
2024-03-24,VT,92.91064916508029,0.0308465847561554,0.914942658600163,0.92826080203771,1500.0,12800.0,Low activity,-1.0,-1.0,84,3,2024,spring,1,1
2024-03-26,VT,93.3050148435108,0.6757842079557993,0.599864861175784,0.9832394797449312,10100.0,15800.0,Low activity,-1.0,-1.0,86,3,2024,spring,1,1
2024-03-27,VT,70.10000355001755,0.0016852303759263,0.6823661592630319,0.9949745064366255,13400.0,28400.0,Low activity,-1.0,-1.0,87,3,2024,spring,1,1
2024-03-28,VT,54.70000000000002,2.1316282072803012e-14,0.6875244852014982,0.9999933437171348,600.0,5600.0,Low activity,-1.0,-1.0,88,3,2024,spring,1,1
2024-03-29,VT,42.2,0.0,0.6843054633257917,0.9998380304502754,2900.0,8100.0,Low activity,-1.0,-1.0,89,3,2024,spring,1,1
2024-03-30,VT,32.17497770145239,0.0968648749260254,0.662234745503434,0.9874373754720414,35100.0,53700.0,NE,14.0,1300.0,90,3,2024,spring,0,0
2024-03-31,VT,23.98372805090725,0.1816304310716474,0.7507401893797506,0.9640006035029798,541800.0,426700.0,NNE,25.0,1400.0,91,3,2024,spring,0,0
2024-04-01,VT,12.859353186806356,7.324451312108346,0.917143673828385,0.9929665277722308,54700.0,119300.0,NE,12.0,2000.0,92,4,2024,spring,0,0
2024-04-02,VT,0.5,0.0,0.7664264600215267,0.9989993388092352,153400.0,166700.0,N,26.0,2000.0,93,4,2024,spring,0,0
2024-04-03,VT,0.5,0.0,0.7012378757263581,0.9999955624780896,1800.0,24500.0,Low activity,-1.0,-1.0,94,4,2024,spring,1,1
2024-04-04,VT,0.5,0.0,0.6991191642099936,0.9992722464067164,1200.0,213500.0,N,12.0,1600.0,95,4,2024,spring,0,0
2024-04-05,VT,0.5,0.0,0.720627558700942,0.9984646174190486,200.0,52800.0,N,16.0,4200.0,96,4,2024,spring,0,0
2024-04-06,VT,0.5,0.0,0.8436723411629681,0.9981939285825224,300.0,105300.0,N,12.0,3700.0,97,4,2024,spring,0,0
2024-04-07,VT,0.5,0.0,0.7889685972324973,0.9991169331398572,162800.0,143900.0,NNE,23.0,1000.0,98,4,2024,spring,0,0
2024-04-08,VT,0.5,0.0,0.7178634376489921,0.999784780187352,2448400.0,1673700.0,NE,23.0,900.0,99,4,2024,spring,0,0
2024-04-09,VT,0.5,0.0,0.6437306521581544,0.9987153374069784,7531600.0,3884500.0,NNE,36.0,2500.0,100,4,2024,spring,0,0
2024-04-10,VT,0.5,0.0,0.6387476851317131,0.9987242124507988,167400.0,115900.0,NNE,24.0,1800.0,101,4,2024,spring,0,0
2024-04-11,VT,0.5,0.0,0.6520383134827966,0.9993166216258194,35100.0,44000.0,Low activity,-1.0,-1.0,102,4,2024,spring,1,1
2024-04-12,VT,0.5,0.0,0.6437368990110458,0.9962902316830188,575000.0,471100.0,NNE,44.0,1500.0,103,4,2024,spring,0,0
2024-04-13,VT,0.5,0.0,0.5651058425690916,0.9963013254877946,7300.0,92800.0,ENE,17.0,2000.0,104,4,2024,spring,0,0
2024-04-14,VT,0.5,0.0,0.6056973519804104,0.9990148701359212,302500.0,314500.0,NE,21.0,1300.0,105,4,2024,spring,0,0
2024-04-15,VT,7.057919423477153,4.953812965483837,0.6297645182749526,0.9989704949168186,482500.0,414200.0,NE,24.0,1300.0,106,4,2024,spring,0,0
2024-04-16,VT,13.12061095801661,5.36351398999188,0.9229629204950032,0.9907499855780536,84400.0,143800.0,NE,16.0,2600.0,107,4,2024,spring,0,0
2024-04-17,VT,20.998672293444447,2.439293176019551,1.064927331810303,0.97759717063603,777800.0,830100.0,NNE,27.0,3500.0,108,4,2024,spring,0,0
2024-04-18,VT,28.10000000000001,1.0658141036401504e-14,0.6104828593679604,0.9998735306255576,44300.0,291400.0,NNE,18.0,3200.0,109,4,2024,spring,0,0
2024-04-19,VT,36.30000000000001,7.105427357601002e-15,0.590451050275642,0.9970224227982124,962300.0,911200.0,NNE,39.0,1100.0,110,4,2024,spring,0,0
2024-04-20,VT,46.3,7.105427357601002e-15,0.615246959123776,1.0,91200.0,88900.0,NE,24.0,1400.0,111,4,2024,spring,0,0
2024-04-21,VT,59.129542358365406,0.1924174756351749,0.4488756328688268,0.995786572946204,44000.0,89200.0,NE,17.0,1500.0,112,4,2024,spring,0,0
2024-04-22,VT,76.08081481777315,0.4193232524207607,0.5056474794082031,0.989915731458924,1540300.0,775100.0,NNE,32.0,1600.0,113,4,2024,spring,0,0
2024-04-23,VT,102.80491810553312,0.1171926919421347,0.4943580394554027,0.9952518515560168,3892600.0,2957400.0,NNE,39.0,2100.0,114,4,2024,spring,0,0
2024-04-24,VT,117.68454056116904,0.0423714915429314,0.6153002831135452,1.0,500.0,1700.0,Low activity,-1.0,-1.0,115,4,2024,spring,1,1
2024-04-25,VT,0.0,0.0,0.0,1.0,179300.0,205700.0,NE,17.0,1500.0,116,4,2024,spring,0,0
2024-04-26,VT,65.29927934644175,0.0224485667517518,0.4273026345235103,0.9967029212206736,2903900.0,1741600.0,NNE,25.0,2800.0,117,4,2024,spring,0,0
2024-04-27,VT,50.17501897040616,0.2436562332425866,0.43950370698735,0.9965786706071862,900000.0,1298900.0,NE,31.0,2300.0,118,4,2024,spring,0,0
2024-04-28,VT,37.8133369721013,0.0805643297360502,0.5919854735774196,0.9990570265940688,10500.0,58500.0,ENE,20.0,1600.0,119,4,2024,spring,0,0
2024-04-29,VT,28.09975460503837,0.0049476537345054,0.5472254879525863,0.998859556869062,2689500.0,2256100.0,NNE,30.0,3100.0,120,4,2024,spring,0,0
2024-04-30,VT,20.2,7.105427357601002e-15,0.6094951295925727,0.999798092753083,2800.0,52600.0,ENE,9.0,1600.0,121,4,2024,spring,0,0
2024-05-01,VT,0.564456337003164,0.9182267937522376,0.6083134081416205,0.9966541084796604,7336000.0,5866900.0,NNE,35.0,1800.0,122,5,2024,spring,0,0
2024-05-02,VT,0.9882742921043172,1.9530142959374008,0.6587489323942985,0.9871711241574256,61000.0,167200.0,NNE,6.0,1800.0,123,5,2024,spring,0,0
2024-05-03,VT,0.5,0.0,0.791042419708577,0.998506773877196,6262600.0,4277100.0,NNE,25.0,2600.0,124,5,2024,spring,0,0
2024-05-04,VT,0.5,0.0,0.6659521826648853,0.9988773069567032,1131200.0,914400.0,N,30.0,1900.0,125,5,2024,spring,0,0
2024-05-05,VT,0.5,0.0,0.6191254744488635,0.9991213706617676,15000.0,38400.0,Low activity,-1.0,-1.0,126,5,2024,spring,1,1
2024-05-06,VT,0.5,0.0,0.599573709310934,0.9993476842791912,287900.0,305800.0,ENE,21.0,1100.0,127,5,2024,spring,0,0
2024-05-08,VT,0.5,0.0,0.8159619955783703,0.928076644878434,19200.0,71900.0,ENE,26.0,900.0,129,5,2024,spring,0,0
2024-05-09,VT,0.5,0.0,0.6821119726920329,0.9993521218011014,486300.0,811800.0,N,14.0,1400.0,130,5,2024,spring,0,0
2024-05-10,VT,0.5,0.0,0.6296984479682987,0.9998713118646024,2341200.0,1821300.0,NNE,21.0,2000.0,131,5,2024,spring,0,0
2024-05-11,VT,0.5,0.0,0.6395336475968381,0.9173444981384596,1436300.0,962500.0,NNE,29.0,2200.0,132,5,2024,spring,0,0
2024-05-12,VT,0.5,0.0,0.6339289700261379,1.0,2139000.0,1489000.0,NE,25.0,800.0,133,5,2024,spring,0,0
2024-05-13,VT,0.5,0.0,0.733613876507593,0.8783164929376839,1815000.0,3449100.0,NNE,39.0,1700.0,134,5,2024,spring,0,0
2024-05-14,VT,0.5,0.0,0.6523438768816957,0.997450643662553,4205100.0,5042700.0,NE,28.0,2600.0,135,5,2024,spring,0,0
2024-05-15,VT,0.5,0.0,0.6403665691116065,0.999984468673314,426600.0,819100.0,N,23.0,1700.0,136,5,2024,spring,0,0
2024-05-16,VT,0.5,0.0,0.6371972652766772,0.9993698718887424,436600.0,537200.0,N,19.0,2600.0,137,5,2024,spring,0,0
2024-05-17,VT,22.14512249779234,1.8309403342100088,0.6247798233762103,0.9923585872705248,745000.0,660000.0,NE,23.0,1600.0,138,5,2024,spring,0,0
2024-05-18,VT,29.399999999999988,1.4210854715202004e-14,0.6384077171603518,0.9999800311514038,515300.0,490600.0,NE,24.0,2800.0,139,5,2024,spring,0,0
2024-05-20,VT,50.11409534459578,0.1020799255093253,0.5991753077457156,0.8675222208909656,3993900.0,1914300.0,NE,33.0,2400.0,141,5,2024,spring,0,0
2024-05-21,VT,64.70000000000002,1.4210854715202004e-14,0.576410780469336,0.9987219936898436,2796600.0,1601600.0,NE,37.0,1900.0,142,5,2024,spring,0,0
2024-05-22,VT,84.28080949274687,0.0504396551486288,0.5595521580095414,0.9985910867934912,2479200.0,1603100.0,NE,37.0,1600.0,143,5,2024,spring,0,0
2024-05-23,VT,114.74544954315712,0.454296281492042,0.5700451406536042,0.9649036392117184,673600.0,580500.0,NE,29.0,1700.0,144,5,2024,spring,0,0
2024-05-26,VT,58.206943390533,0.0254190554742985,0.6009599695646837,0.989966762960892,716200.0,762800.0,N,27.0,4000.0,147,5,2024,spring,0,0
2024-05-27,VT,43.75793007352974,0.0493671341462416,0.6348703236667886,0.9999955624780896,134100.0,163600.0,NE,32.0,2600.0,148,5,2024,spring,0,0
2024-05-28,VT,32.1789683649063,0.1135907207571084,0.6185197337329922,0.9986398995345038,78100.0,236900.0,ENE,23.0,1300.0,149,5,2024,spring,0,0
2024-05-29,VT,22.825784664811785,0.1983309130230175,0.6993155107225317,0.9516997927677268,48300.0,96800.0,NE,12.0,2700.0,150,5,2024,spring,0,0
2024-06-06,VT,0.5,0.0,0.5636386697420616,0.8759823564128848,19200.0,70100.0,NE,14.0,1100.0,158,6,2024,other,0,0
2024-06-07,VT,0.5,0.0,0.4505065778707332,0.9971045169535524,18700.0,90300.0,NE,18.0,1400.0,159,6,2024,other,0,0
2024-06-08,VT,0.5,0.0,0.4936149479072901,0.9947970055602148,33200.0,37000.0,Low activity,-1.0,-1.0,160,6,2024,other,1,1
2024-06-09,VT,0.5,0.0,0.5206253441688555,0.9810983754232284,21000.0,46000.0,Low activity,-1.0,-1.0,161,6,2024,other,1,1
2024-06-10,VT,0.5,0.0,0.5280541806775391,0.861959787176449,800.0,3200.0,Low activity,-1.0,-1.0,162,6,2024,other,1,1
2024-06-11,VT,0.5,0.0,0.4677831485411037,0.8705530483556763,3500.0,14100.0,Low activity,-1.0,-1.0,163,6,2024,other,1,1
2024-06-12,VT,0.5,0.0,0.4454731512023904,0.9589152033938166,20700.0,27900.0,Low activity,-1.0,-1.0,164,6,2024,other,1,1
2024-06-13,VT,0.5,0.0,0.3805191536232439,0.9999489684980318,65200.0,71200.0,NNE,31.0,1300.0,165,6,2024,other,0,0
2024-06-14,VT,0.5,0.0,0.4209087659511839,0.9568495369445886,200.0,9100.0,Low activity,-1.0,-1.0,166,6,2024,other,1,1
2024-08-02,VT,0.4740582469125941,0.0671965480083109,0.9383250361509918,0.99932549666964,3900.0,106800.0,SE,10.0,1000.0,215,8,2024,other,0,0
2024-08-03,VT,0.5,0.0,0.4199753871550415,0.9999933437171348,40000.0,92500.0,S,7.0,3100.0,216,8,2024,other,0,0
2024-08-04,VT,0.5,0.0,0.4229687693139661,0.9998424679721856,145200.0,169700.0,SSE,17.0,1900.0,217,8,2024,other,0,0
2024-08-05,VT,0.5,0.0,0.5516793065779971,0.9530022054483892,111600.0,178300.0,SSW,18.0,2100.0,218,8,2024,other,0,0
2024-08-06,VT,0.5,0.0,0.4169466020466996,0.9970889856268664,86700.0,196300.0,SW,11.0,1900.0,219,8,2024,other,0,0
2024-08-07,VT,0.5,0.0,0.5333373224051811,1.0,271300.0,311100.0,SW,21.0,2400.0,220,8,2024,other,0,0
2024-08-08,VT,0.5,0.0,0.6060365385566495,0.9996361232033584,500.0,31800.0,Low activity,-1.0,-1.0,221,8,2024,other,1,1
2024-08-09,VT,0.5,0.0,0.4277871578197526,1.0,9800.0,31100.0,Low activity,-1.0,-1.0,222,8,2024,other,1,1
2024-08-10,VT,0.5,0.0,0.4598422758130063,0.9695563809346308,153500.0,244600.0,SE,14.0,1300.0,223,8,2024,other,0,0
2024-08-11,VT,0.5,0.0,0.6639941366913835,0.9889505704434416,11400.0,31900.0,Low activity,-1.0,-1.0,224,8,2024,other,1,1
2024-08-12,VT,0.5,0.0,1.0267863665220185,0.99932549666964,666700.0,504700.0,S,24.0,2500.0,225,8,2024,other,0,0
2024-08-13,VT,0.5,0.0,0.7157795856063467,0.999798092753083,685600.0,574300.0,SSW,23.0,2800.0,226,8,2024,other,0,0
2024-08-14,VT,0.5,0.0,0.7601492870574119,0.9999911249561796,112000.0,264900.0,SW,12.0,1700.0,227,8,2024,other,0,0
2024-08-15,VT,0.5,0.0,0.5040629235778558,0.999529622677512,392700.0,640500.0,SW,15.0,1800.0,228,8,2024,other,0,0
2024-08-16,VT,0.5,0.0,0.6843286407063836,0.99110720609183,11600.0,32500.0,Low activity,-1.0,-1.0,229,8,2024,other,1,1
2024-08-17,VT,48.64109189664123,25.26456636186173,0.5059362373857156,0.9966052957386478,400.0,68300.0,SSE,6.0,1700.0,230,8,2024,other,0,0
2024-08-18,VT,86.08485562522463,0.1549246512122093,0.4507240285637546,0.9976503321485152,700.0,41000.0,Low activity,-1.0,-1.0,231,8,2024,other,1,1
2024-08-19,VT,122.70000000000005,4.263256414560601e-14,0.4549184584704454,0.98615715040093,285300.0,323000.0,S,26.0,1800.0,232,8,2024,other,0,0
2024-08-20,VT,127.39600711778516,0.0452218925700956,0.4597010029443478,0.8881833229051568,437700.0,1193700.0,S,26.0,1500.0,233,8,2024,other,0,0
2024-08-22,VT,63.39540716482288,0.3251899185127401,0.4852746653405904,0.9160110228044251,789700.0,892100.0,S,17.0,1800.0,235,8,2024,other,0,0
2024-08-23,VT,43.98354256249139,0.2446521821801137,0.4458126265838688,0.9851298640787038,695400.0,1081700.0,S,13.0,1400.0,236,8,2024,other,0,0
2024-08-24,VT,30.21702366530434,0.107676728554807,0.3934751238486492,0.9948280682135868,704100.0,824000.0,SW,15.0,2000.0,237,8,2024,other,0,0
2024-08-25,VT,20.300000000000004,3.552713678800501e-15,0.7000801885085681,0.9934568739433152,923600.0,1072500.0,SW,14.0,1800.0,238,8,2024,other,0,0
2024-08-26,VT,13.193989376572544,0.0420364060577175,0.6326445339090805,0.9899090751760586,2398800.0,2359700.0,SW,21.0,2300.0,239,8,2024,other,0,0
2024-08-27,VT,8.196416701057464,0.0283982330256748,0.8032084289209837,0.9815532214190308,8400.0,23200.0,Low activity,-1.0,-1.0,240,8,2024,other,1,1
2024-08-28,VT,4.719514002600389,0.0459833301085606,0.6687266984169614,0.978770895181295,5251600.0,3174100.0,SW,30.0,1600.0,241,8,2024,other,0,0
2024-08-29,VT,2.413995056600592,0.051021071243797,0.6453974608744925,0.9911138623746952,1239600.0,1516200.0,WSW,20.0,1600.0,242,8,2024,other,0,0
2024-08-30,VT,1.0999999999999996,4.440892098500626e-16,0.5575509330586033,0.99521413261978,2300.0,16800.0,Low activity,-1.0,-1.0,243,8,2024,other,1,1
2024-08-31,VT,0.5,0.0,0.5156600738901523,0.9985866492715808,9500.0,18100.0,Low activity,-1.0,-1.0,244,8,2024,other,1,1
2024-09-01,VT,0.5,0.0,0.5648203532811618,0.9967872341369686,2258100.0,1529400.0,SSW,24.0,1300.0,245,9,2024,fall,0,0
2024-09-02,VT,0.5,0.0,0.8589836338617933,0.999028182701652,1242500.0,1532100.0,S,26.0,1600.0,246,9,2024,fall,0,0
2024-09-03,VT,0.5,0.0,0.8129246902308651,1.0,270700.0,553000.0,S,9.0,1300.0,247,9,2024,fall,0,0
2024-09-04,VT,0.5,0.0,0.6772961960735625,0.9999933437171348,48200.0,144400.0,WSW,14.0,1500.0,248,9,2024,fall,0,0
2024-09-05,VT,0.5,0.0,0.6135626401308857,1.0,14600.0,160000.0,W,10.0,1000.0,249,9,2024,fall,0,0
2024-09-06,VT,0.5,0.0,0.6464807506453364,0.997732426303855,402600.0,510700.0,WSW,18.0,800.0,250,9,2024,fall,0,0
2024-09-07,VT,0.5,0.0,0.6468992185775405,0.9989150258929402,141600.0,290000.0,SE,16.0,900.0,251,9,2024,fall,0,0
2024-09-08,VT,0.5,0.0,0.7423861544842449,0.9998025302749932,323500.0,451000.0,SSE,16.0,1000.0,252,9,2024,fall,0,0
2024-09-09,VT,0.5,0.0,0.5931464963201791,0.9989860262435046,2806100.0,2405800.0,S,21.0,1700.0,253,9,2024,fall,0,0
2024-09-10,VT,0.5,0.0,0.5172936848568149,0.9989061508491196,3455700.0,3398100.0,S,23.0,2100.0,254,9,2024,fall,0,0
2024-09-11,VT,0.5,0.0,0.5588503005005904,1.0,368200.0,488100.0,WSW,10.0,1500.0,255,9,2024,fall,0,0
2024-09-12,VT,0.5,0.0,0.6620660728510877,0.9999955624780896,777200.0,941900.0,WSW,13.0,1500.0,256,9,2024,fall,0,0
2024-09-13,VT,0.5,0.0,0.8942878139524613,0.9999977812390448,7303100.0,3793800.0,SW,26.0,3000.0,257,9,2024,fall,0,0
2024-09-14,VT,0.5,0.0,0.6524147786411785,1.0,4006600.0,3338400.0,SW,20.0,2500.0,258,9,2024,fall,0,0
2024-09-15,VT,0.5,0.0,0.6488286526773793,1.0,291800.0,687300.0,SW,12.0,2600.0,259,9,2024,fall,0,0
2024-09-16,VT,79.8935265430373,0.0246056914396132,0.445833962913332,0.9976126132122778,96700.0,155100.0,S,7.0,2900.0,260,9,2024,fall,0,0
2024-09-17,VT,112.260084046665,0.3941321696503205,0.3932826211974868,0.9948946310422409,1108500.0,1178500.0,SW,11.0,2100.0,261,9,2024,fall,0,0
2024-09-18,VT,160.42897701807402,1.5649775387432006,0.4677220537900134,0.981238157363402,3657300.0,2370700.0,SW,23.0,2200.0,262,9,2024,fall,0,0
2024-09-19,VT,100.86079183140966,0.1925616464630306,0.4777812353033555,0.9985467115743883,6108300.0,3501400.0,SW,23.0,1600.0,263,9,2024,fall,0,0
2024-09-20,VT,71.19980918655789,0.0043640502339493,0.4192095349134161,0.9808143740209716,617100.0,1792800.0,SW,18.0,1400.0,264,9,2024,fall,0,0
2024-09-21,VT,49.7,0.0,0.4499704194697249,0.9897670744749304,1411900.0,1483000.0,SW,17.0,2000.0,265,9,2024,fall,0,0
2024-09-22,VT,34.2420038073938,0.2218957344947874,0.5022806761998743,0.9978433643516114,128600.0,318800.0,SW,10.0,1200.0,266,9,2024,fall,0,0
2024-09-23,VT,23.244402287986308,0.1571869919099315,0.8050338012644737,0.9709897005116463,138300.0,272900.0,SW,13.0,1000.0,267,9,2024,fall,0,0
2024-09-24,VT,15.051982906665602,0.1247630258250383,0.7428455009192352,0.9831618231115016,306100.0,670600.0,WSW,15.0,1200.0,268,9,2024,fall,0,0
2024-09-25,VT,9.60679739606214,0.0446431878948767,0.5143284295698732,0.9960173240855376,500.0,16800.0,Low activity,-1.0,-1.0,269,9,2024,fall,1,1
2024-09-27,VT,0.0,0.0,0.0,1.0,9353900.0,5862000.0,SSW,22.0,2100.0,271,9,2024,fall,0,0
2024-09-28,VT,0.558668033423415,0.2471697769145442,0.6936776399100043,0.9980053339013362,1715300.0,1730900.0,SW,15.0,2500.0,272,9,2024,fall,0,0
2024-09-29,VT,0.5444586445145573,0.1065880963442701,0.7235125431132001,0.9991169331398572,4641500.0,2527400.0,SSW,26.0,3000.0,273,9,2024,fall,0,0
2024-09-30,VT,0.5,0.0,0.5965722706336113,0.9997736863825766,4210300.0,4434000.0,SW,19.0,1900.0,274,9,2024,fall,0,0
2024-10-01,VT,0.5,0.0,0.4703411875857679,0.998890619522434,26300.0,84900.0,SW,12.0,1400.0,275,10,2024,fall,0,0
2024-10-02,VT,0.5,0.0,0.5018254758594819,0.998857338108107,144400.0,198900.0,SSE,14.0,1800.0,276,10,2024,fall,0,0
2024-10-03,VT,0.5,0.0,0.5511332724100442,0.99932549666964,636300.0,682300.0,S,16.0,3000.0,277,10,2024,fall,0,0
2024-10-04,VT,0.5,0.0,1.096640168718222,0.9999489684980318,374700.0,886500.0,S,17.0,1600.0,278,10,2024,fall,0,0
2024-10-05,VT,0.5,0.0,0.522075061825063,0.9993099653429538,11110600.0,7752100.0,SSW,28.0,2100.0,279,10,2024,fall,0,0
2024-10-06,VT,0.5,0.0,0.5801429652628695,0.9999800311514038,6700.0,32100.0,Low activity,-1.0,-1.0,280,10,2024,fall,1,1
2024-10-07,VT,0.5,0.0,0.5011701261329283,0.9995029975460504,1236600.0,817100.0,S,25.0,1400.0,281,10,2024,fall,0,0
2024-10-08,VT,0.5,0.0,0.8998568796168284,0.9993188403867744,90900.0,305400.0,S,12.0,2300.0,282,10,2024,fall,0,0
2024-10-09,VT,0.5,0.0,0.9145117694992412,0.9988994945662544,893200.0,865500.0,S,26.0,1500.0,283,10,2024,fall,0,0
2024-10-10,VT,0.5,0.0,0.6907443206217333,0.9982427413235352,1130000.0,742200.0,S,30.0,1400.0,284,10,2024,fall,0,0
